unix_time,datetime,total_percent,cpu0_percent,cpu1_percent,cpu2_percent,cpu3_percent
1785056838,2026-07-26 17:07:18,100.0,100.0,100.0,100.0,100.0
1785056840,2026-07-26 17:07:20,100.0,100.0,100.0,100.0,100.0
1785056842,2026-07-26 17:07:22,100.0,100.0,100.0,100.0,100.0
1785056844,2026-07-26 17:07:24,99.9,100.0,100.0,99.5,100.0
1785056846,2026-07-26 17:07:26,100.0,100.0,100.0,100.0,100.0
1785056848,2026-07-26 17:07:28,100.0,100.0,100.0,100.0,100.0
1785056850,2026-07-26 17:07:30,100.0,99.5,100.0,100.0,100.0
1785056852,2026-07-26 17:07:32,99.8,99.5,100.0,100.0,100.0
1785056854,2026-07-26 17:07:34,100.0,100.0,100.0,100.0,100.0
1785056856,2026-07-26 17:07:36,100.0,100.0,100.0,100.0,100.0
1785056858,2026-07-26 17:07:38,100.0,100.0,100.0,100.0,100.0
1785056860,2026-07-26 17:07:40,100.0,100.0,100.0,100.0,100.0
1785056862,2026-07-26 17:07:42,100.0,100.0,100.0,100.0,100.0
1785056864,2026-07-26 17:07:44,100.0,100.0,100.0,100.0,100.0
1785056866,2026-07-26 17:07:46,100.0,100.0,100.0,100.0,100.0
1785056868,2026-07-26 17:07:48,100.0,100.0,100.0,100.0,100.0
1785056870,2026-07-26 17:07:50,100.0,100.0,100.0,100.0,100.0
1785056872,2026-07-26 17:07:52,100.0,100.0,100.0,100.0,100.0
1785056874,2026-07-26 17:07:54,100.0,100.0,100.0,100.0,100.0
1785056876,2026-07-26 17:07:56,100.0,100.0,100.0,100.0,100.0
1785056878,2026-07-26 17:07:58,100.0,100.0,100.0,100.0,100.0
1785056880,2026-07-26 17:08:00,100.0,100.0,100.0,100.0,100.0
1785056882,2026-07-26 17:08:02,100.0,100.0,100.0,100.0,100.0
1785056884,2026-07-26 17:08:04,100.0,100.0,100.0,100.0,100.0
1785056886,2026-07-26 17:08:06,100.0,100.0,100.0,100.0,100.0
1785056888,2026-07-26 17:08:08,100.0,100.0,100.0,100.0,100.0
1785056890,2026-07-26 17:08:10,100.0,100.0,100.0,100.0,100.0
1785056892,2026-07-26 17:08:12,100.0,100.0,100.0,100.0,100.0
1785056894,2026-07-26 17:08:14,100.0,100.0,100.0,100.0,100.0
1785056896,2026-07-26 17:08:16,100.0,100.0,100.0,100.0,100.0
1785056898,2026-07-26 17:08:18,100.0,100.0,100.0,100.0,100.0
1785056900,2026-07-26 17:08:20,100.0,100.0,100.0,100.0,100.0
1785056902,2026-07-26 17:08:22,100.0,100.0,100.0,100.0,100.0
1785056904,2026-07-26 17:08:24,100.0,100.0,100.0,100.0,100.0
1785056906,2026-07-26 17:08:26,99.9,99.5,100.0,100.0,100.0
1785056908,2026-07-26 17:08:28,100.0,100.0,100.0,100.0,100.0
1785056910,2026-07-26 17:08:30,100.0,100.0,100.0,99.5,100.0
1785056912,2026-07-26 17:08:32,100.0,100.0,100.0,100.0,100.0
1785056914,2026-07-26 17:08:34,100.0,100.0,100.0,100.0,100.0
1785056916,2026-07-26 17:08:36,99.9,100.0,99.5,100.0,100.0
1785056918,2026-07-26 17:08:38,100.0,100.0,100.0,100.0,100.0
1785056920,2026-07-26 17:08:40,100.0,100.0,100.0,100.0,100.0
1785056922,2026-07-26 17:08:42,100.0,100.0,100.0,100.0,100.0
1785056924,2026-07-26 17:08:44,100.0,100.0,100.0,100.0,100.0
1785056926,2026-07-26 17:08:46,100.0,100.0,100.0,100.0,100.0
1785056928,2026-07-26 17:08:48,100.0,100.0,100.0,100.0,100.0
1785056930,2026-07-26 17:08:50,100.0,100.0,100.0,100.0,100.0
1785056932,2026-07-26 17:08:52,100.0,100.0,100.0,100.0,100.0
1785056934,2026-07-26 17:08:54,100.0,100.0,100.0,100.0,100.0
1785056936,2026-07-26 17:08:56,100.0,100.0,100.0,100.0,100.0
1785056938,2026-07-26 17:08:58,100.0,100.0,100.0,100.0,100.0
1785056940,2026-07-26 17:09:00,100.0,100.0,100.0,100.0,100.0
1785056942,2026-07-26 17:09:02,100.0,100.0,100.0,100.0,100.0
1785056944,2026-07-26 17:09:04,100.0,100.0,100.0,100.0,100.0
1785056946,2026-07-26 17:09:06,100.0,100.0,100.0,100.0,100.0
1785056948,2026-07-26 17:09:08,100.0,100.0,100.0,100.0,100.0
1785056950,2026-07-26 17:09:10,100.0,100.0,100.0,100.0,100.0
1785056952,2026-07-26 17:09:12,100.0,100.0,100.0,100.0,100.0
1785056954,2026-07-26 17:09:14,100.0,100.0,100.0,100.0,100.0
1785056956,2026-07-26 17:09:16,100.0,100.0,100.0,100.0,100.0
1785056958,2026-07-26 17:09:18,100.0,100.0,100.0,100.0,100.0
1785056960,2026-07-26 17:09:20,100.0,100.0,100.0,100.0,100.0
1785056962,2026-07-26 17:09:22,100.0,100.0,100.0,100.0,100.0
1785056964,2026-07-26 17:09:24,100.0,100.0,100.0,100.0,100.0
1785056966,2026-07-26 17:09:26,100.0,100.0,100.0,100.0,100.0
1785056968,2026-07-26 17:09:28,100.0,100.0,100.0,100.0,100.0
1785056970,2026-07-26 17:09:30,100.0,100.0,100.0,100.0,100.0
1785056972,2026-07-26 17:09:32,100.0,100.0,100.0,100.0,100.0
1785056974,2026-07-26 17:09:34,100.0,100.0,100.0,100.0,100.0
1785056976,2026-07-26 17:09:36,100.0,100.0,100.0,100.0,100.0
1785056978,2026-07-26 17:09:38,100.0,100.0,100.0,100.0,100.0
1785056980,2026-07-26 17:09:40,99.9,100.0,100.0,100.0,100.0
1785056982,2026-07-26 17:09:42,100.0,100.0,100.0,100.0,100.0
1785056984,2026-07-26 17:09:44,100.0,100.0,100.0,100.0,100.0
1785056986,2026-07-26 17:09:46,100.0,100.0,100.0,100.0,100.0
1785056988,2026-07-26 17:09:48,100.0,100.0,100.0,100.0,100.0
1785056990,2026-07-26 17:09:50,100.0,100.0,100.0,100.0,100.0
1785056992,2026-07-26 17:09:52,100.0,100.0,100.0,100.0,100.0
1785056994,2026-07-26 17:09:54,100.0,100.0,100.0,100.0,100.0
1785056996,2026-07-26 17:09:56,100.0,100.0,100.0,100.0,100.0
1785056998,2026-07-26 17:09:58,100.0,100.0,100.0,100.0,100.0
1785057000,2026-07-26 17:10:00,100.0,100.0,100.0,100.0,100.0
1785057002,2026-07-26 17:10:02,100.0,100.0,100.0,100.0,100.0
1785057004,2026-07-26 17:10:04,100.0,100.0,100.0,100.0,100.0
1785057006,2026-07-26 17:10:06,100.0,100.0,100.0,99.5,100.0
1785057008,2026-07-26 17:10:08,100.0,100.0,100.0,100.0,100.0
1785057010,2026-07-26 17:10:10,100.0,100.0,100.0,100.0,100.0
1785057012,2026-07-26 17:10:12,100.0,100.0,100.0,100.0,100.0
1785057014,2026-07-26 17:10:14,100.0,100.0,100.0,100.0,100.0
1785057016,2026-07-26 17:10:16,100.0,100.0,100.0,100.0,100.0
1785057018,2026-07-26 17:10:18,100.0,100.0,100.0,100.0,100.0
1785057020,2026-07-26 17:10:20,100.0,100.0,100.0,100.0,100.0
1785057022,2026-07-26 17:10:22,100.0,100.0,100.0,100.0,100.0
1785057024,2026-07-26 17:10:24,100.0,100.0,100.0,100.0,100.0
1785057026,2026-07-26 17:10:26,100.0,100.0,100.0,100.0,100.0
1785057028,2026-07-26 17:10:28,100.0,100.0,100.0,100.0,100.0
1785057030,2026-07-26 17:10:30,100.0,100.0,100.0,100.0,100.0
1785057032,2026-07-26 17:10:32,100.0,100.0,100.0,100.0,100.0
1785057034,2026-07-26 17:10:34,100.0,100.0,100.0,100.0,100.0
1785057036,2026-07-26 17:10:36,99.9,100.0,100.0,100.0,100.0
1785057038,2026-07-26 17:10:38,100.0,100.0,100.0,100.0,100.0
1785057040,2026-07-26 17:10:40,100.0,100.0,100.0,100.0,100.0
1785057042,2026-07-26 17:10:42,100.0,100.0,100.0,100.0,100.0
1785057044,2026-07-26 17:10:44,100.0,100.0,100.0,100.0,100.0
1785057046,2026-07-26 17:10:46,100.0,100.0,100.0,100.0,100.0
1785057048,2026-07-26 17:10:48,100.0,100.0,100.0,100.0,100.0
1785057050,2026-07-26 17:10:50,100.0,100.0,100.0,100.0,100.0
1785057052,2026-07-26 17:10:52,99.6,100.0,98.5,100.0,100.0
1785057054,2026-07-26 17:10:54,100.0,100.0,100.0,100.0,100.0
1785057056,2026-07-26 17:10:56,100.0,100.0,100.0,100.0,100.0
1785057058,2026-07-26 17:10:58,100.0,100.0,100.0,100.0,100.0
1785057060,2026-07-26 17:11:00,100.0,100.0,100.0,100.0,100.0
1785057062,2026-07-26 17:11:02,100.0,100.0,100.0,100.0,100.0
1785057064,2026-07-26 17:11:04,100.0,100.0,100.0,100.0,100.0
1785057066,2026-07-26 17:11:06,100.0,100.0,100.0,100.0,100.0
1785057068,2026-07-26 17:11:08,100.0,100.0,100.0,100.0,100.0
1785057070,2026-07-26 17:11:10,100.0,100.0,100.0,100.0,100.0
1785057072,2026-07-26 17:11:12,100.0,100.0,100.0,100.0,100.0
1785057074,2026-07-26 17:11:14,100.0,100.0,100.0,100.0,100.0
1785057076,2026-07-26 17:11:16,100.0,100.0,100.0,100.0,100.0
1785057078,2026-07-26 17:11:18,100.0,100.0,100.0,100.0,100.0
1785057080,2026-07-26 17:11:20,99.9,100.0,99.5,100.0,100.0
1785057082,2026-07-26 17:11:22,100.0,100.0,100.0,100.0,100.0
1785057084,2026-07-26 17:11:24,100.0,100.0,100.0,100.0,100.0
1785057086,2026-07-26 17:11:26,100.0,100.0,100.0,100.0,100.0
1785057088,2026-07-26 17:11:28,100.0,100.0,100.0,100.0,100.0
1785057090,2026-07-26 17:11:30,100.0,100.0,100.0,100.0,100.0
1785057092,2026-07-26 17:11:32,100.0,100.0,100.0,100.0,100.0
1785057094,2026-07-26 17:11:34,100.0,100.0,100.0,100.0,100.0
1785057096,2026-07-26 17:11:36,100.0,100.0,100.0,100.0,100.0
1785057098,2026-07-26 17:11:38,99.7,100.0,100.0,98.5,100.0
1785057100,2026-07-26 17:11:40,100.0,100.0,100.0,100.0,100.0
1785057102,2026-07-26 17:11:42,100.0,100.0,100.0,100.0,100.0
1785057104,2026-07-26 17:11:44,100.0,100.0,100.0,100.0,100.0
1785057106,2026-07-26 17:11:46,100.0,100.0,100.0,100.0,100.0
1785057108,2026-07-26 17:11:48,99.4,100.0,98.0,100.0,100.0
1785057110,2026-07-26 17:11:50,100.0,100.0,100.0,100.0,100.0
1785057112,2026-07-26 17:11:52,100.0,100.0,100.0,100.0,100.0
1785057114,2026-07-26 17:11:54,100.0,100.0,100.0,100.0,100.0
1785057116,2026-07-26 17:11:56,100.0,100.0,100.0,100.0,100.0
1785057118,2026-07-26 17:11:58,100.0,100.0,100.0,100.0,100.0
1785057120,2026-07-26 17:12:00,100.0,100.0,100.0,100.0,100.0
1785057122,2026-07-26 17:12:02,100.0,100.0,100.0,100.0,100.0
1785057124,2026-07-26 17:12:04,100.0,99.5,100.0,100.0,100.0
1785057126,2026-07-26 17:12:06,75.3,75.0,74.6,75.0,76.0
1785057128,2026-07-26 17:12:08,1.6,3.0,2.5,1.0,0.5
1785057130,2026-07-26 17:12:10,1.1,1.5,2.0,0.0,0.0
1785057132,2026-07-26 17:12:12,2.9,3.5,5.0,2.5,1.5
1785057134,2026-07-26 17:12:14,1.5,1.5,2.5,0.5,1.5
1785057136,2026-07-26 17:12:16,1.3,2.0,1.0,1.5,0.0
1785057138,2026-07-26 17:12:18,2.9,2.0,5.0,1.0,4.0
1785057140,2026-07-26 17:12:20,2.9,1.5,5.5,2.0,2.5
1785057142,2026-07-26 17:12:22,3.9,3.0,7.1,2.0,3.5
1785057144,2026-07-26 17:12:24,2.6,3.0,4.5,1.5,1.5
1785057146,2026-07-26 17:12:26,2.9,4.0,3.5,3.0,1.0
1785057148,2026-07-26 17:12:28,3.8,4.5,5.0,4.0,1.5
1785057150,2026-07-26 17:12:30,2.1,2.5,3.5,1.5,1.0
1785057152,2026-07-26 17:12:32,1.1,2.0,1.0,0.0,1.0
1785057154,2026-07-26 17:12:34,1.5,2.0,3.5,0.5,0.5
1785057156,2026-07-26 17:12:36,2.5,3.5,3.0,2.5,1.0
1785057158,2026-07-26 17:12:38,1.3,1.5,1.5,1.5,0.5
1785057160,2026-07-26 17:12:40,1.6,0.5,3.0,1.0,1.5
1785057162,2026-07-26 17:12:42,3.4,2.0,4.5,3.0,4.5
1785057164,2026-07-26 17:12:44,1.1,1.5,1.5,0.5,1.0
1785057166,2026-07-26 17:12:46,1.1,1.0,1.5,0.5,1.5
1785057168,2026-07-26 17:12:48,3.1,3.5,4.0,1.0,3.0
1785057170,2026-07-26 17:12:50,1.1,1.5,2.0,1.5,1.5
1785057172,2026-07-26 17:12:52,1.5,1.0,1.5,0.5,2.0
1785057174,2026-07-26 17:12:54,3.3,1.5,3.5,2.5,5.1
1785057176,2026-07-26 17:12:56,2.6,2.0,0.5,4.5,3.5
1785057178,2026-07-26 17:12:58,3.3,2.0,2.0,4.0,6.5
1785057180,2026-07-26 17:13:00,3.6,1.5,2.0,6.5,4.0
1785057182,2026-07-26 17:13:02,2.9,0.5,1.5,6.5,3.0
1785057184,2026-07-26 17:13:04,3.6,2.5,2.0,7.6,2.0
1785057186,2026-07-26 17:13:06,1.0,0.5,0.0,3.0,0.5
1785057188,2026-07-26 17:13:08,1.5,0.5,1.0,4.5,1.0
1785057190,2026-07-26 17:13:10,2.1,1.0,1.0,6.0,0.5
1785057192,2026-07-26 17:13:12,3.6,1.5,2.0,8.5,1.0
1785057194,2026-07-26 17:13:14,3.1,2.0,1.5,8.5,1.5
1785057196,2026-07-26 17:13:16,2.8,1.5,0.5,7.9,1.0
1785057198,2026-07-26 17:13:18,3.1,4.0,1.0,6.5,1.5
1785057200,2026-07-26 17:13:20,3.3,1.5,1.0,7.0,2.0
1785057202,2026-07-26 17:13:22,2.9,3.5,2.0,5.0,1.5
1785057204,2026-07-26 17:13:24,1.0,1.0,0.5,2.0,0.0
1785057206,2026-07-26 17:13:26,1.3,1.0,1.5,2.0,1.0
1785057208,2026-07-26 17:13:28,2.0,1.0,0.5,4.5,2.5
1785057210,2026-07-26 17:13:30,1.5,0.0,1.0,2.0,2.0
1785057212,2026-07-26 17:13:32,1.3,1.0,0.5,1.0,2.5
1785057214,2026-07-26 17:13:34,2.4,0.5,1.5,4.5,3.0
1785057216,2026-07-26 17:13:36,2.6,0.5,3.5,5.5,1.5
1785057218,2026-07-26 17:13:38,2.7,2.5,2.5,4.0,1.5
1785057220,2026-07-26 17:13:40,3.5,2.0,3.5,8.0,2.0
1785057222,2026-07-26 17:13:42,2.1,1.0,3.0,3.0,0.5
1785057224,2026-07-26 17:13:44,1.4,1.0,0.5,3.0,1.5
1785057226,2026-07-26 17:13:46,1.5,2.0,0.0,2.0,2.0
1785057228,2026-07-26 17:13:48,3.6,3.5,2.0,5.5,3.5
1785057230,2026-07-26 17:13:50,2.8,3.0,2.5,4.0,1.0
1785057232,2026-07-26 17:13:52,3.0,1.5,1.5,5.5,4.0
1785057234,2026-07-26 17:13:54,3.4,2.5,2.5,8.0,1.0
1785057236,2026-07-26 17:13:56,2.5,0.5,1.5,5.5,2.0
1785057238,2026-07-26 17:13:58,3.6,2.0,2.0,6.5,3.0
1785057240,2026-07-26 17:14:00,2.8,2.0,1.0,8.5,1.0
1785057242,2026-07-26 17:14:02,3.2,4.0,1.0,5.5,1.5
1785057244,2026-07-26 17:14:04,1.1,1.5,1.0,1.5,1.0
1785057246,2026-07-26 17:14:06,1.4,1.0,1.5,2.5,1.0
1785057248,2026-07-26 17:14:08,3.4,2.5,2.5,5.5,2.5
1785057250,2026-07-26 17:14:10,3.3,2.5,2.5,5.0,3.0
1785057252,2026-07-26 17:14:12,2.9,2.0,2.5,5.0,2.0
1785057254,2026-07-26 17:14:14,1.1,0.5,1.0,2.0,1.5
1785057256,2026-07-26 17:14:16,1.8,1.0,1.5,1.5,3.0
1785057258,2026-07-26 17:14:18,3.3,3.0,3.5,3.0,3.0
1785057260,2026-07-26 17:14:20,3.4,1.5,1.0,8.5,2.0
1785057262,2026-07-26 17:14:22,1.3,0.5,0.0,2.5,1.5
1785057264,2026-07-26 17:14:24,1.4,1.5,0.5,2.5,1.5
1785057266,2026-07-26 17:14:26,1.4,1.5,1.0,3.0,1.0
1785057268,2026-07-26 17:14:28,2.3,1.5,1.0,5.0,1.0
1785057270,2026-07-26 17:14:30,1.4,1.0,0.5,3.0,0.5
1785057272,2026-07-26 17:14:32,1.8,2.0,1.0,3.0,1.0
1785057274,2026-07-26 17:14:34,2.1,0.5,1.5,4.0,2.5
1785057276,2026-07-26 17:14:36,1.1,0.5,1.0,2.5,0.5
1785057278,2026-07-26 17:14:38,2.0,1.0,1.5,4.0,1.5
1785057280,2026-07-26 17:14:40,2.4,1.0,1.5,4.5,2.5
1785057282,2026-07-26 17:14:42,1.3,1.5,1.0,1.5,1.5
1785057284,2026-07-26 17:14:44,1.8,2.5,0.5,1.5,2.0
1785057286,2026-07-26 17:14:46,3.1,1.0,3.0,5.5,3.5
1785057288,2026-07-26 17:14:48,3.1,0.5,3.5,3.5,4.5
1785057290,2026-07-26 17:14:50,1.4,1.0,2.0,2.0,1.5
1785057292,2026-07-26 17:14:52,1.4,0.0,0.5,3.0,1.5
1785057294,2026-07-26 17:14:54,3.3,3.5,1.0,4.0,4.0
1785057296,2026-07-26 17:14:56,2.1,0.5,1.0,3.5,3.0
1785057298,2026-07-26 17:14:58,1.6,1.5,2.5,1.0,3.0
1785057300,2026-07-26 17:15:00,1.4,1.5,0.5,2.0,1.0
1785057302,2026-07-26 17:15:02,2.9,3.5,2.5,2.0,3.5
1785057304,2026-07-26 17:15:04,2.6,2.0,2.5,3.0,2.5
1785057306,2026-07-26 17:15:06,3.9,3.0,4.0,4.5,3.5
1785057308,2026-07-26 17:15:08,1.5,2.0,1.5,0.5,2.0
1785057310,2026-07-26 17:15:10,1.0,1.0,2.0,1.0,1.0
1785057312,2026-07-26 17:15:12,3.4,2.0,6.0,2.0,4.0
1785057314,2026-07-26 17:15:14,1.1,1.0,2.0,0.0,1.0
1785057316,2026-07-26 17:15:16,1.1,0.5,2.0,1.0,1.5
1785057318,2026-07-26 17:15:18,2.6,1.5,2.5,3.0,3.5
1785057320,2026-07-26 17:15:20,3.1,2.5,4.6,2.0,3.0
1785057322,2026-07-26 17:15:22,3.1,2.0,3.0,3.5,4.0
1785057324,2026-07-26 17:15:24,3.2,2.0,4.5,3.0,3.0
1785057326,2026-07-26 17:15:26,3.4,3.5,6.5,2.0,1.5
1785057328,2026-07-26 17:15:28,2.9,3.0,4.0,3.5,1.5
1785057330,2026-07-26 17:15:30,1.1,2.0,1.0,1.0,0.5
1785057332,2026-07-26 17:15:32,1.7,2.0,3.5,0.5,0.5
1785057334,2026-07-26 17:15:34,1.8,0.0,3.5,0.5,3.0
1785057336,2026-07-26 17:15:36,1.1,0.5,1.5,1.0,2.0
1785057338,2026-07-26 17:15:38,1.4,1.0,1.5,0.0,2.5
1785057340,2026-07-26 17:15:40,2.8,1.0,5.0,1.5,4.1
1785057342,2026-07-26 17:15:42,1.4,1.5,2.0,0.0,1.5
1785057344,2026-07-26 17:15:44,1.1,0.5,3.0,0.5,1.5
1785057346,2026-07-26 17:15:46,2.5,1.0,4.0,1.0,3.0
1785057348,2026-07-26 17:15:48,3.3,2.0,6.5,2.0,2.5
1785057350,2026-07-26 17:15:50,2.3,3.0,2.5,1.5,2.0
1785057352,2026-07-26 17:15:52,3.8,4.5,5.5,2.5,2.5
1785057354,2026-07-26 17:15:54,2.8,3.5,3.5,1.5,3.0
1785057356,2026-07-26 17:15:56,2.5,1.0,3.5,0.5,4.5
1785057358,2026-07-26 17:15:58,2.6,0.5,6.0,1.0,2.5
1785057360,2026-07-26 17:16:00,1.8,0.5,3.0,1.5,2.5
1785057362,2026-07-26 17:16:02,1.0,0.5,2.5,0.0,1.5
1785057364,2026-07-26 17:16:04,1.5,1.5,2.0,1.0,1.5
1785057366,2026-07-26 17:16:06,3.8,4.0,5.5,2.0,3.5
1785057368,2026-07-26 17:16:08,1.7,2.0,1.5,2.0,1.5
1785057370,2026-07-26 17:16:10,1.0,1.0,1.5,0.5,0.5
1785057372,2026-07-26 17:16:12,2.6,2.0,6.5,0.5,2.0
1785057374,2026-07-26 17:16:14,2.8,3.5,5.5,0.5,1.5
1785057376,2026-07-26 17:16:16,2.8,2.5,4.5,0.5,2.5
1785057378,2026-07-26 17:16:18,1.5,1.5,4.0,0.5,0.5
1785057380,2026-07-26 17:16:20,1.0,1.5,1.5,0.0,1.0
1785057382,2026-07-26 17:16:22,2.6,2.5,3.0,1.5,3.0
1785057384,2026-07-26 17:16:24,1.3,2.0,2.0,1.0,0.0
1785057386,2026-07-26 17:16:26,1.4,2.5,2.5,1.0,0.5
1785057388,2026-07-26 17:16:28,2.6,2.0,4.0,2.5,1.5
1785057390,2026-07-26 17:16:30,1.1,1.5,2.0,1.0,1.0
1785057392,2026-07-26 17:16:32,1.6,1.5,2.5,2.0,0.0
1785057394,2026-07-26 17:16:34,2.9,4.0,5.5,1.0,1.0
1785057396,2026-07-26 17:16:36,2.1,2.0,2.0,3.0,0.5
1785057398,2026-07-26 17:16:38,1.9,1.5,3.5,1.5,1.0
1785057400,2026-07-26 17:16:40,1.8,3.5,2.0,1.5,0.5
1785057402,2026-07-26 17:16:42,3.3,3.0,7.0,2.0,1.0
1785057404,2026-07-26 17:16:44,2.6,4.0,4.5,1.5,0.5
1785057406,2026-07-26 17:16:46,3.1,3.0,5.0,2.5,1.5
1785057408,2026-07-26 17:16:48,1.4,2.5,2.0,1.5,0.0
1785057410,2026-07-26 17:16:50,1.1,1.5,1.5,0.0,0.5
1785057412,2026-07-26 17:16:52,4.1,5.0,8.5,1.5,2.0
1785057414,2026-07-26 17:16:54,2.8,3.5,6.0,1.0,1.5
1785057416,2026-07-26 17:16:56,2.5,1.0,2.5,3.5,2.5
1785057418,2026-07-26 17:16:58,4.0,2.5,4.0,5.5,3.5
1785057420,2026-07-26 17:17:00,2.6,1.5,3.5,3.5,2.5
1785057422,2026-07-26 17:17:02,3.5,2.0,4.0,3.0,4.5
1785057424,2026-07-26 17:17:04,2.9,1.0,4.5,4.0,2.0
1785057426,2026-07-26 17:17:06,3.3,2.0,5.0,5.6,1.0
1785057428,2026-07-26 17:17:08,1.4,1.0,2.5,1.5,1.0
1785057430,2026-07-26 17:17:10,1.5,2.0,0.5,1.5,1.5
1785057432,2026-07-26 17:17:12,2.1,2.0,3.0,2.0,1.5
1785057434,2026-07-26 17:17:14,1.2,1.5,0.5,2.0,1.0
1785057436,2026-07-26 17:17:16,1.0,1.0,1.5,1.0,1.5
1785057438,2026-07-26 17:17:18,3.6,3.0,1.5,7.6,1.5
1785057440,2026-07-26 17:17:20,2.8,1.0,1.0,6.4,3.0
1785057442,2026-07-26 17:17:22,1.3,0.5,0.0,3.0,1.0
1785057444,2026-07-26 17:17:24,1.4,0.5,0.5,3.0,1.5
1785057446,2026-07-26 17:17:26,2.9,2.0,1.5,6.0,2.0
1785057448,2026-07-26 17:17:28,3.1,1.5,2.0,6.5,2.5
1785057450,2026-07-26 17:17:30,1.6,0.5,0.0,2.5,4.0
1785057452,2026-07-26 17:17:32,1.6,1.0,0.5,2.5,2.5
1785057454,2026-07-26 17:17:34,1.7,1.0,2.0,2.5,1.5
1785057456,2026-07-26 17:17:36,2.7,1.0,2.0,4.5,3.0
1785057458,2026-07-26 17:17:38,3.5,2.0,1.0,6.0,5.1
1785057460,2026-07-26 17:17:40,2.6,0.5,3.0,4.0,3.5
1785057462,2026-07-26 17:17:42,1.4,0.5,1.0,2.0,1.5
1785057464,2026-07-26 17:17:44,1.5,2.0,1.5,1.0,2.0
1785057466,2026-07-26 17:17:46,2.5,4.5,1.0,0.5,3.5
1785057468,2026-07-26 17:17:48,2.9,3.5,2.5,2.5,3.0
1785057470,2026-07-26 17:17:50,1.8,0.5,2.0,2.0,3.0
1785057472,2026-07-26 17:17:52,1.5,2.0,0.5,1.5,2.0
1785057474,2026-07-26 17:17:54,1.3,1.0,1.0,2.0,1.5
1785057476,2026-07-26 17:17:56,2.4,1.5,1.0,2.5,3.5
1785057478,2026-07-26 17:17:58,1.6,2.5,1.0,1.5,2.0
1785057480,2026-07-26 17:18:00,0.9,1.0,0.5,0.5,1.5
1785057482,2026-07-26 17:18:02,3.5,7.0,0.5,2.0,4.0
1785057484,2026-07-26 17:18:04,1.3,0.0,0.5,2.0,2.0
1785057486,2026-07-26 17:18:06,1.1,0.5,1.5,1.5,1.5
1785057488,2026-07-26 17:18:08,1.9,1.5,1.0,2.0,3.0
1785057490,2026-07-26 17:18:10,1.7,0.5,0.0,2.0,4.0
1785057492,2026-07-26 17:18:12,1.4,2.5,0.5,1.0,1.5
1785057494,2026-07-26 17:18:14,1.8,1.0,0.0,2.5,3.5
1785057496,2026-07-26 17:18:16,1.3,1.0,0.5,1.5,2.0
1785057498,2026-07-26 17:18:18,1.5,2.5,0.5,1.0,2.5
1785057500,2026-07-26 17:18:20,3.1,1.5,2.0,4.5,5.0
1785057502,2026-07-26 17:18:22,3.4,1.5,1.5,4.0,6.5
1785057504,2026-07-26 17:18:24,2.0,1.0,1.5,1.0,4.5
1785057506,2026-07-26 17:18:26,1.1,1.0,1.0,0.5,1.5
1785057508,2026-07-26 17:18:28,2.1,1.5,3.0,1.0,3.5
1785057510,2026-07-26 17:18:30,1.5,1.0,0.5,1.0,3.5
1785057512,2026-07-26 17:18:32,1.5,0.5,2.5,0.5,3.0
1785057514,2026-07-26 17:18:34,2.1,1.5,3.0,1.0,2.5
1785057516,2026-07-26 17:18:36,2.8,1.5,4.0,0.5,5.1
1785057518,2026-07-26 17:18:38,2.1,1.0,4.0,0.0,3.5
1785057520,2026-07-26 17:18:40,2.6,1.5,3.5,0.5,4.5
1785057522,2026-07-26 17:18:42,2.5,2.0,2.0,0.5,6.0
1785057524,2026-07-26 17:18:44,1.5,1.5,1.0,0.5,2.5
1785057526,2026-07-26 17:18:46,1.0,0.5,1.5,0.0,1.5
1785057528,2026-07-26 17:18:48,2.9,1.5,4.0,1.5,5.5
1785057530,2026-07-26 17:18:50,3.1,1.5,3.5,1.5,6.0
1785057532,2026-07-26 17:18:52,1.4,0.5,1.0,2.0,1.5
1785057534,2026-07-26 17:18:54,1.0,1.0,0.5,1.5,2.0
1785057536,2026-07-26 17:18:56,2.1,0.5,2.0,0.5,5.0
1785057538,2026-07-26 17:18:58,1.5,0.5,2.0,1.0,2.0
1785057540,2026-07-26 17:19:00,1.4,1.5,1.5,1.0,2.0
1785057542,2026-07-26 17:19:02,2.6,1.0,5.0,1.0,3.5
1785057544,2026-07-26 17:19:04,2.8,2.0,3.0,1.5,4.5
1785057546,2026-07-26 17:19:06,2.6,2.0,2.0,1.0,5.0
1785057548,2026-07-26 17:19:08,1.5,1.0,1.0,1.0,3.0
1785057550,2026-07-26 17:19:10,1.1,0.0,2.0,0.0,3.0
1785057552,2026-07-26 17:19:12,2.9,1.5,3.0,0.5,5.1
1785057554,2026-07-26 17:19:14,2.9,1.0,3.5,4.0,3.5
1785057556,2026-07-26 17:19:16,1.8,1.0,0.5,2.0,4.5
1785057558,2026-07-26 17:19:18,1.4,0.5,0.5,3.0,1.0
1785057560,2026-07-26 17:19:20,1.4,1.5,0.0,2.5,1.5
1785057562,2026-07-26 17:19:22,3.8,2.0,0.5,5.5,7.0
1785057564,2026-07-26 17:19:24,1.1,1.0,1.0,1.5,1.0
1785057566,2026-07-26 17:19:26,1.4,1.5,2.0,0.5,1.5
1785057568,2026-07-26 17:19:28,1.6,1.0,1.0,3.0,2.0
1785057570,2026-07-26 17:19:30,3.3,2.0,5.5,3.0,3.0
